ProductID,ProductName,Color,ModelDescription,FabricDescription,Category,Gender,ProductLine,Weight,Size,PackSize,Status,InventoryDate,PurchasePrice,Año,Mes,Mes/Año
1191,L-A1050S,Sin definir,A,1050,Briefs,Women's Panties,Underwear,240.0,L,Dozen,Out of Production,2004-03-16,7.0,2004,3,3/2004
1194,M-F46T,Sin definir,F,46,Briefs,Women's Panties,Underwear,317.0,M,Dozen,Out of Production,2003-10-15,3.8,2003,10,10/2003
1195,M-K4669,Sin definir,K,4669,Briefs,Women's Panties,Underwear,425.0,M,Dozen,Out of Production,2003-10-15,3.1,2003,10,10/2003
1196,XL-K52T,Sin definir,K,52,Briefs,Women's Panties,Underwear,544.0,XL,Dozen,Out of Production,2003-10-15,3.85,2003,10,10/2003
1197,XL-D46S,Sin definir,D,46,Briefs,Women's Panties,Underwear,449.0,XL,Dozen,Out of Production,2003-10-15,4.9,2003,10,10/2003
1198,XL-K31T,Sin definir,K,31,Briefs,Women's Panties,Underwear,520.0,XL,Dozen,In Production,2003-10-15,4.0,2003,10,10/2003
1199,L-K425S,Sin definir,K,425,Briefs,Women's Panties,Underwear,443.0,L,Dozen,Out of Production,2003-10-15,3.4,2003,10,10/2003
1200,L-K452S,Sin definir,K,452,Briefs,Women's Panties,Underwear,413.0,L,Dozen,Out of Production,2003-10-15,3.4,2003,10,10/2003
1201,M-K409,Sin definir,K,409,Briefs,Women's Panties,Underwear,395.0,M,Dozen,Out of Production,2003-10-15,2.6,2003,10,10/2003
1202,M-A946S,Sin definir,A,946,Briefs,Women's Panties,Underwear,420.0,M,Dozen,Out of Production,2003-10-15,3.2,2003,10,10/2003
1203,L-A946S,Sin definir,A,946,Briefs,Women's Panties,Underwear,480.0,L,Dozen,Out of Production,2003-10-15,3.5,2003,10,10/2003
1204,M-D52T,Sin definir,D,52,Briefs,Women's Panties,Underwear,420.0,M,Dozen,Out of Production,2003-10-15,4.5,2003,10,10/2003
1205,L-194,Sin definir,AT,194,Undershirts,Men's Undershirts,Underwear,1409.0,L,Dozen,Out of Production,2003-10-15,9.5,2003,10,10/2003
1206,L-TO32S,Sin definir,TO,32,Thongs,Women's Panties,Underwear,226.0,L,Dozen,Out of Production,2003-08-06,3.0,2003,8,8/2003
1207,S-TO23,Sin definir,TO,23,Thongs,Women's Panties,Underwear,156.0,S,Dozen,Out of Production,2003-08-06,2.1,2003,8,8/2003
1208,L-BX331,Sin definir,BX,331,Boxers,Men's Briefs,Underwear,80.0,L,Single Unit,Out of Production,2003-10-15,0.65,2003,10,10/2003
1209,XL-BX331,Sin definir,BX,331,Boxers,Men's Briefs,Underwear,85.0,XL,Single Unit,Out of Production,2003-10-15,0.7,2003,10,10/2003
1210,XXL-BX331,Sin definir,BX,331,Boxers,Men's Briefs,Underwear,91.0,XXL,Single Unit,Out of Production,2003-10-15,0.8,2003,10,10/2003
1211,XL-A946S,Sin definir,A,946,Briefs,Women's Panties,Underwear,467.0,XL,Dozen,Out of Production,2003-10-15,3.7,2003,10,10/2003
1212,M-O360S,Sin definir,O,360,Briefs,Women's Panties,Underwear,317.0,M,Dozen,Out of Production,2003-10-15,2.7,2003,10,10/2003
1213,3-168,Sin definir,AT,168,Undershirts,Girls' Undershirts,Underwear,594.0,3,Dozen,Out of Production,2003-10-15,5.8,2003,10,10/2003
1214,1-168,Sin definir,AT,168,Undershirts,Girls' Undershirts,Underwear,455.0,1,Dozen,Out of Production,2003-10-15,5.2,2003,10,10/2003
1215,2-168,Sin definir,AT,168,Undershirts,Girls' Undershirts,Underwear,483.0,2,Dozen,Out of Production,2003-10-15,5.5,2003,10,10/2003
1216,L-A4673,Sin definir,A,4673,Briefs,Women's Panties,Underwear,336.0,L,Dozen,Out of Production,2003-10-15,4.2,2003,10,10/2003
1217,L-BX64,Sin definir,BX,64,Boxers,Men's Briefs,Underwear,90.0,L,Single Unit,Out of Production,2003-10-15,0.6,2003,10,10/2003
1218,L-K411S,Sin definir,K,411,Briefs,Women's Panties,Underwear,481.0,L,Dozen,Out of Production,2003-10-15,3.7,2003,10,10/2003
1219,L-K415,Sin definir,K,415,Briefs,Women's Panties,Underwear,476.0,L,Dozen,Out of Production,2003-10-15,2.9,2003,10,10/2003
1220,L-K420,Sin definir,K,420,Briefs,Women's Panties,Underwear,474.0,L,Dozen,Out of Production,2003-10-15,4.0,2003,10,10/2003
1221,L-K480S,Sin definir,K,480,Briefs,Women's Panties,Underwear,533.0,L,Dozen,Out of Production,2003-10-15,3.8,2003,10,10/2003
1222,L-K496,Sin definir,K,496,Briefs,Women's Panties,Underwear,516.0,L,Dozen,Out of Production,2003-10-15,4.7,2003,10,10/2003
1223,L-SLP12,Sin definir,SLP,12,Slips,Men's Briefs,Underwear,153.0,L,Single Unit,Out of Production,2003-10-15,0.5,2003,10,10/2003
1224,L-SLP30,Sin definir,SLP,30,Slips,Men's Briefs,Underwear,152.0,L,Single Unit,In Production,2003-10-15,0.45,2003,10,10/2003
1225,M-BX46A,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,79.0,M,Single Unit,Out of Production,2003-10-15,0.8,2003,10,10/2003
1226,M-C31S,Sin definir,C,31,Briefs,Women's Panties,Underwear,385.0,M,Dozen,Out of Production,2003-10-15,2.5,2003,10,10/2003
1227,M-C42,Sin definir,C,42,Briefs,Women's Panties,Underwear,370.0,M,Dozen,Out of Production,2003-10-15,2.7,2003,10,10/2003
1228,M-D52S,Sin definir,D,52,Briefs,Women's Panties,Underwear,420.0,M,Dozen,Out of Production,2003-10-15,4.5,2003,10,10/2003
1229,M-G52,Sin definir,G,52,Briefs,Women's Panties,Underwear,350.0,M,Dozen,Out of Production,2003-10-15,4.0,2003,10,10/2003
1230,M-K25T,Sin definir,K,25,Briefs,Women's Panties,Underwear,437.0,M,Dozen,Out of Production,2003-10-15,2.75,2003,10,10/2003
1231,M-K407,Sin definir,K,407,Briefs,Women's Panties,Underwear,389.0,M,Dozen,Out of Production,2003-10-15,3.2,2003,10,10/2003
1232,M-K425S,Sin definir,K,425,Briefs,Women's Panties,Underwear,395.0,M,Dozen,Out of Production,2003-10-15,2.75,2003,10,10/2003
1233,M-K426S,Sin definir,K,426,Briefs,Women's Panties,Underwear,395.0,M,Dozen,Out of Production,2003-10-15,3.25,2003,10,10/2003
1234,M-K430,Sin definir,K,430,Briefs,Women's Panties,Underwear,395.0,M,Dozen,Out of Production,2003-10-15,2.6,2003,10,10/2003
1235,M-K51,Sin definir,K,51,Briefs,Women's Panties,Underwear,396.0,M,Dozen,Out of Production,2003-10-15,2.3,2003,10,10/2003
1236,M-K529,Sin definir,K,529,Briefs,Women's Panties,Underwear,396.0,M,Dozen,Out of Production,2003-10-15,4.0,2003,10,10/2003
1237,M-SLP30,Sin definir,SLP,30,Slips,Men's Briefs,Underwear,133.0,M,Single Unit,In Production,2003-10-15,0.4,2003,10,10/2003
1238,XL-GB42,Sin definir,GB,42,Briefs,Women's Panties,Underwear,560.0,XL,Dozen,Out of Production,2003-10-15,3.3,2003,10,10/2003
1239,XL-K22,Sin definir,K,22,Briefs,Women's Panties,Underwear,443.0,XL,Dozen,Out of Production,2003-10-15,2.6,2003,10,10/2003
1240,XL-K452,Sin definir,K,452,Briefs,Women's Panties,Underwear,483.0,XL,Dozen,Out of Production,2003-10-15,3.4,2003,10,10/2003
1241,XL-SLP30,Sin definir,SLP,30,Slips,Men's Briefs,Underwear,162.0,XL,Single Unit,In Production,2003-10-15,0.5,2003,10,10/2003
1242,3XL-GB32T,Sin definir,GB,32,Briefs,Women's Panties,Underwear,655.0,3XL,Dozen,In Production,2003-10-15,5.2,2003,10,10/2003
1243,L-K46100A,Sin definir,K,46100,Briefs,Women's Panties,Underwear,497.0,L,Dozen,Out of Production,2003-10-25,4.2,2003,10,10/2003
1244,L-K46100B,Sin definir,K,46100,Briefs,Women's Panties,Underwear,497.0,L,Dozen,Out of Production,2003-10-25,4.5,2003,10,10/2003
1245,XL-K46100B,Sin definir,K,46100,Briefs,Women's Panties,Underwear,553.0,XL,Dozen,Out of Production,2003-10-25,4.8,2003,10,10/2003
1246,L-K46100C,Sin definir,K,46100,Briefs,Women's Panties,Underwear,504.0,L,Dozen,Out of Production,2003-10-25,4.5,2003,10,10/2003
1247,L-K46100,Sin definir,K,46100,Briefs,Women's Panties,Underwear,497.0,L,Dozen,Out of Production,2003-10-25,4.1,2003,10,10/2003
1248,XL-K46100,Sin definir,K,46100,Briefs,Women's Panties,Underwear,553.0,XL,Dozen,Out of Production,2003-10-25,4.5,2003,10,10/2003
1249,XXL-K46100,Sin definir,K,46100,Briefs,Women's Panties,Underwear,581.0,XXL,Dozen,Out of Production,2003-10-25,4.85,2003,10,10/2003
1250,3XL-K46100,Sin definir,K,46100,Briefs,Women's Panties,Underwear,695.0,3XL,Dozen,Out of Production,2003-10-25,5.25,2003,10,10/2003
1251,L-K461001,Sin definir,K,461001,Briefs,Women's Panties,Underwear,504.0,L,Dozen,Out of Production,2003-10-25,4.3,2003,10,10/2003
1252,L-K461002,Sin definir,K,461002,Briefs,Women's Panties,Underwear,504.0,L,Dozen,Out of Production,2003-10-25,4.3,2003,10,10/2003
1253,XXL-K461002,Sin definir,K,461002,Briefs,Women's Panties,Underwear,581.0,XXL,Dozen,Out of Production,2003-10-25,4.85,2003,10,10/2003
1254,L-K461003,Sin definir,K,461003,Briefs,Women's Panties,Underwear,504.0,L,Dozen,Out of Production,2003-10-25,4.1,2003,10,10/2003
1255,XXL-K461003,Sin definir,K,461003,Briefs,Women's Panties,Underwear,581.0,XXL,Dozen,Out of Production,2003-10-25,4.85,2003,10,10/2003
1256,XL-K461004,Sin definir,K,461004,Briefs,Women's Panties,Underwear,553.0,XL,Dozen,Out of Production,2003-10-25,4.7,2003,10,10/2003
1257,XXL-K461004,Sin definir,K,461004,Briefs,Women's Panties,Underwear,582.0,XXL,Dozen,Out of Production,2003-10-25,4.85,2003,10,10/2003
1258,M-KH24,Sin definir,KH,24,Briefs,Women's Panties,Underwear,350.0,M,Dozen,Out of Production,2003-10-25,3.3,2003,10,10/2003
1259,L-KH24,Sin definir,KH,24,Briefs,Women's Panties,Underwear,456.0,L,Dozen,Out of Production,2003-10-25,3.6,2003,10,10/2003
1260,XL-KH24,Sin definir,KH,24,Briefs,Women's Panties,Underwear,552.0,XL,Dozen,Out of Production,2003-10-25,3.9,2003,10,10/2003
1261,XXL-KH24,Sin definir,KH,24,Briefs,Women's Panties,Underwear,576.0,XXL,Dozen,Out of Production,2003-10-25,4.3,2003,10,10/2003
1262,M-KH25,Sin definir,KH,25,Briefs,Women's Panties,Underwear,384.0,M,Dozen,Out of Production,2003-10-25,3.3,2003,10,10/2003
1263,L-KH25,Sin definir,KH,25,Briefs,Women's Panties,Underwear,469.0,L,Dozen,Out of Production,2003-10-25,3.6,2003,10,10/2003
1264,XL-KH25,Sin definir,KH,25,Briefs,Women's Panties,Underwear,552.0,XL,Dozen,Out of Production,2003-10-25,3.9,2003,10,10/2003
1265,XXL-KH25,Sin definir,KH,25,Briefs,Women's Panties,Underwear,495.0,XXL,Dozen,Out of Production,2003-10-25,4.3,2003,10,10/2003
1266,M-KH24E,Sin definir,KH,24,Briefs,Women's Panties,Underwear,384.0,M,Dozen,Out of Production,2003-10-25,3.5,2003,10,10/2003
1267,L-KH24E,Sin definir,KH,24,Briefs,Women's Panties,Underwear,419.0,L,Dozen,Out of Production,2003-10-25,3.8,2003,10,10/2003
1268,M-S21,Sin definir,S,21,Briefs,Women's Panties,Underwear,311.0,M,Dozen,Out of Production,2003-10-25,3.9,2003,10,10/2003
1269,L-S21,Sin definir,S,21,Briefs,Women's Panties,Underwear,339.0,L,Dozen,Out of Production,2003-10-25,4.2,2003,10,10/2003
1270,XL-S21,Sin definir,S,21,Briefs,Women's Panties,Underwear,446.0,XL,Dozen,Out of Production,2003-10-25,4.5,2003,10,10/2003
1271,M-S24S,Sin definir,S,24,Briefs,Women's Panties,Underwear,326.0,M,Dozen,Out of Production,2003-10-25,4.3,2003,10,10/2003
1272,XL-S24S,Sin definir,S,24,Briefs,Women's Panties,Underwear,400.0,XL,Dozen,Out of Production,2003-10-25,5.0,2003,10,10/2003
1273,L-S24S,Sin definir,S,24,Briefs,Women's Panties,Underwear,345.0,L,Dozen,Out of Production,2003-10-25,4.6,2003,10,10/2003
1274,M-S25,Sin definir,S,25,Briefs,Women's Panties,Underwear,279.0,M,Dozen,In Production,2003-10-25,3.8,2003,10,10/2003
1275,L-S25,Sin definir,S,25,Briefs,Women's Panties,Underwear,377.0,L,Dozen,In Production,2003-10-25,4.2,2003,10,10/2003
1276,XL-S25,Sin definir,S,25,Briefs,Women's Panties,Underwear,337.0,XL,Dozen,In Production,2003-10-25,4.4,2003,10,10/2003
1277,L-S31,Sin definir,S,31,Briefs,Women's Panties,Underwear,345.0,L,Dozen,In Production,2003-10-25,4.2,2003,10,10/2003
1278,XL-S31,Sin definir,S,31,Briefs,Women's Panties,Underwear,450.0,XL,Dozen,In Production,2003-10-25,4.4,2003,10,10/2003
1279,S-S46S,Sin definir,S,46,Briefs,Women's Panties,Underwear,305.0,S,Dozen,In Production,2003-10-25,3.9,2003,10,10/2003
1280,XL-S46S,Sin definir,S,46,Briefs,Women's Panties,Underwear,435.0,XL,Dozen,In Production,2003-10-25,5.1,2003,10,10/2003
1281,M-S46T,Sin definir,S,46,Briefs,Women's Panties,Underwear,360.0,M,Dozen,Out of Production,2003-10-25,4.3,2003,10,10/2003
1282,L-S46T,Sin definir,S,46,Briefs,Women's Panties,Underwear,320.0,L,Dozen,Out of Production,2003-10-25,4.6,2003,10,10/2003
1283,XL-S46T,Sin definir,S,46,Briefs,Women's Panties,Underwear,420.0,XL,Dozen,Out of Production,2003-10-25,4.9,2003,10,10/2003
1284,L-BX46SF,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,80.0,L,Single Unit,Out of Production,2003-10-25,1.2,2003,10,10/2003
1285,M-BX34F,Sin definir,BX,34,Boxers,Men's Briefs,Underwear,76.0,M,Single Unit,Out of Production,2003-10-25,1.0,2003,10,10/2003
1286,XL-Z87,Sin definir,Z,87,Briefs,Women's Panties,Underwear,408.0,XL,Dozen,Out of Production,2003-10-25,6.5,2003,10,10/2003
1287,M-SF4600,Sin definir,SF,4600,Briefs,Women's Panties,Underwear,355.0,M,Dozen,Out of Production,2003-10-25,4.4,2003,10,10/2003
1288,M-SF4601,Sin definir,SF,4601,Briefs,Women's Panties,Underwear,371.0,M,Dozen,Out of Production,2003-10-25,4.4,2003,10,10/2003
1289,M-SF4602,Sin definir,SF,4602,Briefs,Women's Panties,Underwear,348.0,M,Dozen,Out of Production,2003-10-25,4.4,2003,10,10/2003
1290,2-L31,Sin definir,L,31,Briefs,Girls' Panties,Underwear,256.0,2,Dozen,In Production,2003-10-25,3.15,2003,10,10/2003
1291,3-L31,Sin definir,L,31,Briefs,Girls' Panties,Underwear,256.0,3,Dozen,In Production,2003-10-25,3.36,2003,10,10/2003
1292,1-KH24E,Sin definir,KH,24,Briefs,Girls' Panties,Underwear,214.0,1,Dozen,In Production,2003-10-25,2.73,2003,10,10/2003
1293,2-KH24E,Sin definir,KH,24,Briefs,Girls' Panties,Underwear,249.0,2,Dozen,In Production,2003-10-25,2.94,2003,10,10/2003
1294,3-KH24E,Sin definir,KH,24,Briefs,Girls' Panties,Underwear,266.0,3,Dozen,In Production,2003-10-25,3.1,2003,10,10/2003
1295,1-KH25,Sin definir,KH,25,Briefs,Girls' Panties,Underwear,231.0,1,Dozen,Out of Production,2003-10-25,2.5,2003,10,10/2003
1296,2-KH25,Sin definir,KH,25,Briefs,Girls' Panties,Underwear,226.0,2,Dozen,Out of Production,2003-10-25,2.7,2003,10,10/2003
1297,3-KH25,Sin definir,KH,25,Briefs,Girls' Panties,Underwear,288.0,3,Dozen,Out of Production,2003-10-25,2.9,2003,10,10/2003
1298,3XL-PCL21,Sin definir,PCL,21,Drawers,Women's Panties,Underwear,1185.0,3XL,Dozen,In Production,2003-10-25,8.09,2003,10,10/2003
1299,3XL-PCL25,Sin definir,PCL,25,Drawers,Women's Panties,Underwear,1295.0,3XL,Dozen,In Production,2003-10-25,7.2,2003,10,10/2003
1300,3XL-PCL31,Sin definir,PCL,31,Drawers,Women's Panties,Underwear,1125.0,3XL,Dozen,In Production,2003-10-25,7.46,2003,10,10/2003
1301,3XL-PCL32,Sin definir,PCL,32,Drawers,Women's Panties,Underwear,1000.0,3XL,Dozen,In Production,2003-10-25,7.0,2003,10,10/2003
1302,3XL-PCL31S,Sin definir,PCL,31,Drawers,Women's Panties,Underwear,1175.0,3XL,Dozen,In Production,2003-10-25,9.14,2003,10,10/2003
1303,3XL-PCL31T,Sin definir,PCL,31,Drawers,Women's Panties,Underwear,1110.0,3XL,Dozen,In Production,2003-10-25,7.7,2003,10,10/2003
1304,3XL-PCL32S,Sin definir,PCL,32,Drawers,Women's Panties,Underwear,1155.0,3XL,Dozen,In Production,2003-10-25,8.0,2003,10,10/2003
1305,XL-GB24S,Sin definir,GB,24,Briefs,Women's Panties,Underwear,551.0,XL,Dozen,Out of Production,2003-10-25,4.7,2003,10,10/2003
1306,XXL-GB24S,Sin definir,GB,24,Briefs,Women's Panties,Underwear,700.0,XXL,Dozen,Out of Production,2003-10-25,5.4,2003,10,10/2003
1308,XL-GB29,Sin definir,GB,29,Briefs,Women's Panties,Underwear,537.0,XL,Dozen,In Production,2003-10-25,3.8,2003,10,10/2003
1309,XXL-GB29,Sin definir,GB,29,Briefs,Women's Panties,Underwear,562.0,XXL,Dozen,In Production,2003-10-25,4.0,2003,10,10/2003
1310,3XL-GB29,Sin definir,GB,29,Briefs,Women's Panties,Underwear,652.0,3XL,Dozen,In Production,2003-10-25,4.6,2003,10,10/2003
1311,XL-GB30,Sin definir,GB,30,Briefs,Women's Panties,Underwear,484.0,XL,Dozen,Out of Production,2003-10-25,3.7,2003,10,10/2003
1312,XXL-GB30,Sin definir,GB,30,Briefs,Women's Panties,Underwear,576.0,XXL,Dozen,Out of Production,2003-10-25,4.1,2003,10,10/2003
1313,3XL-GB30,Sin definir,GB,30,Briefs,Women's Panties,Underwear,652.0,3XL,Dozen,Out of Production,2003-10-25,4.6,2003,10,10/2003
1314,XXL-M946T,Sin definir,M,946,Briefs,Women's Panties,Underwear,505.0,XXL,Dozen,Out of Production,2003-10-25,5.6,2003,10,10/2003
1315,XXL-M946,Sin definir,M,946,Briefs,Women's Panties,Underwear,500.0,XXL,Dozen,Out of Production,2003-10-25,5.2,2003,10,10/2003
1316,XXL-M946S,Sin definir,M,946,Briefs,Women's Panties,Underwear,525.0,XXL,Dozen,In Production,2003-10-25,6.0,2003,10,10/2003
1317,3XL-M946T,Sin definir,M,946,Briefs,Women's Panties,Underwear,574.0,3XL,Dozen,In Production,2003-10-25,6.0,2003,10,10/2003
1318,3XL-M946S,Sin definir,M,946,Briefs,Women's Panties,Underwear,585.0,3XL,Dozen,Out of Production,2003-10-25,6.4,2003,10,10/2003
1319,3XL-M946,Sin definir,M,946,Briefs,Women's Panties,Underwear,502.0,3XL,Dozen,Out of Production,2003-10-25,5.6,2003,10,10/2003
1321,1-163,Sin definir,AT,163,Undershirts,Girls' Undershirts,Underwear,734.0,1,Dozen,In Production,2003-10-25,5.2,2003,10,10/2003
1322,2-163,Sin definir,AT,163,Undershirts,Girls' Undershirts,Underwear,780.0,2,Dozen,In Production,2003-10-25,5.5,2003,10,10/2003
1323,3-163,Sin definir,AT,163,Undershirts,Girls' Undershirts,Underwear,927.0,3,Dozen,In Production,2003-10-25,6.2,2003,10,10/2003
1324,2-159,Sin definir,AT,159,Undershirts,Girls' Undershirts,Underwear,560.0,2,Dozen,Out of Production,2003-10-25,5.1,2003,10,10/2003
1325,3-159,Sin definir,AT,159,Undershirts,Girls' Undershirts,Underwear,668.0,3,Dozen,Out of Production,2003-10-25,5.4,2003,10,10/2003
1327,3XL-PCL24S,Sin definir,PCL,24,Drawers,Women's Panties,Underwear,1217.0,3XL,Dozen,Out of Production,2003-10-25,5.2,2003,10,10/2003
1328,4XL-K31T,Sin definir,K,31,Briefs,Women's Panties,Underwear,800.0,4XL,Dozen,In Production,2003-12-31,5.3,2003,12,12/2003
1329,M-TA4607S,Sin definir,TA,4607,Thongs,Women's Panties,Underwear,155.0,M,Dozen,Out of Production,2003-12-31,4.3,2003,12,12/2003
1330,L-K503S,Sin definir,K,503,Briefs,Women's Panties,Underwear,533.0,L,Dozen,Out of Production,2003-12-31,3.35,2003,12,12/2003
1331,S-TO31,Sin definir,TO,31,Thongs,Women's Panties,Underwear,193.0,S,Dozen,Out of Production,2003-12-31,1.6,2003,12,12/2003
1333,L-S4673,Sin definir,S,4673,Briefs,Women's Panties,Underwear,375.0,L,Dozen,In Production,2004-01-13,4.8,2004,1,1/2004
1334,3-K93E,Sin definir,K,93,Briefs,Girls' Panties,Underwear,288.0,3,Dozen,Out of Production,2003-12-31,1.8,2003,12,12/2003
1335,3-K98P,Sin definir,K,98,Briefs,Girls' Panties,Underwear,270.0,3,Dozen,Out of Production,2003-12-31,1.8,2003,12,12/2003
1336,M-A7803,Sin definir,A,7803,Briefs,Women's Panties,Underwear,293.0,M,Dozen,Out of Production,2003-12-31,8.0,2003,12,12/2003
1337,M-A900S,Sin definir,A,900,Briefs,Women's Panties,Underwear,360.0,M,Dozen,Out of Production,2003-12-31,3.1,2003,12,12/2003
1338,M-AF4605,Sin definir,AF,4605,Briefs,Women's Panties,Underwear,293.0,M,Dozen,Out of Production,2003-12-31,3.7,2003,12,12/2003
1339,M-C11,Sin definir,C,11,Briefs,Women's Panties,Underwear,239.0,M,Dozen,Out of Production,2003-12-31,4.1,2003,12,12/2003
1340,M-C23E,Sin definir,C,23,Briefs,Women's Panties,Underwear,251.0,M,Dozen,Out of Production,2003-12-31,2.95,2003,12,12/2003
1341,M-C30SV,Sin definir,C,30,Briefs,Women's Panties,Underwear,274.0,M,Dozen,Out of Production,2003-12-31,3.8,2003,12,12/2003
1342,M-C32S,Sin definir,C,32,Briefs,Women's Panties,Underwear,371.0,M,Dozen,Out of Production,2003-12-31,3.2,2003,12,12/2003
1343,M-D16T,Sin definir,D,16,Briefs,Women's Panties,Underwear,260.0,M,Dozen,Out of Production,2003-12-31,4.8,2003,12,12/2003
1344,M-K411S,Sin definir,K,411,Briefs,Women's Panties,Underwear,390.0,M,Dozen,Out of Production,2003-12-31,3.5,2003,12,12/2003
1345,XL-A4674,Sin definir,A,4674,Briefs,Women's Panties,Underwear,389.0,XL,Dozen,Out of Production,2003-12-31,4.6,2003,12,12/2003
1346,XL-A900S,Sin definir,A,900,Briefs,Women's Panties,Underwear,408.0,XL,Dozen,Out of Production,2003-12-31,3.7,2003,12,12/2003
1347,XL-K461002,Sin definir,K,461002,Briefs,Women's Panties,Underwear,569.0,XL,Dozen,Out of Production,2003-12-31,4.5,2003,12,12/2003
1348,XL-K4671,Sin definir,K,4671,Briefs,Women's Panties,Underwear,557.0,XL,Dozen,Out of Production,2003-12-31,4.4,2003,12,12/2003
1349,L-C11,Sin definir,C,11,Briefs,Women's Panties,Underwear,300.0,L,Dozen,Out of Production,2003-12-31,4.4,2003,12,12/2003
1350,M-S31,Sin definir,S,31,Briefs,Women's Panties,Underwear,318.0,M,Dozen,In Production,2003-12-31,3.8,2003,12,12/2003
1351,M-TA7703,Sin definir,TA,7703,Thongs,Women's Panties,Underwear,192.0,M,Dozen,Out of Production,2003-12-31,6.5,2003,12,12/2003
1352,M-TA7706,Sin definir,TA,7706,Thongs,Women's Panties,Underwear,192.0,M,Dozen,Out of Production,2003-12-31,6.5,2003,12,12/2003
1353,XL-K528,Sin definir,K,528,Briefs,Women's Panties,Underwear,516.0,XL,Dozen,Out of Production,2003-12-31,4.2,2003,12,12/2003
1354,XXL-K22,Sin definir,K,22,Briefs,Women's Panties,Underwear,420.0,XXL,Dozen,Out of Production,2003-12-31,3.0,2003,12,12/2003
1355,XXL-K461001,Sin definir,K,461001,Briefs,Women's Panties,Underwear,581.0,XXL,Dozen,Out of Production,2005-02-15,5.05,2005,2,2/2005
1356,XXL-KA946S,Sin definir,KA,946,Briefs,Women's Panties,Underwear,649.0,XXL,Dozen,Out of Production,2003-12-31,4.6,2003,12,12/2003
1357,3XL-GB24S,Sin definir,GB,24,Briefs,Women's Panties,Underwear,740.0,3XL,Dozen,Out of Production,2003-12-31,5.8,2003,12,12/2003
1360,3-EE30NB,Sin definir,EE,30,Briefs,Girls' Panties,Underwear,236.0,3,Dozen,Out of Production,2004-02-09,3.7,2004,2,2/2004
1361,S-EEV1028,Sin definir,EEV,1028,Briefs,Women's Panties,Underwear,258.0,S,Dozen,Out of Production,2004-02-09,4.8,2004,2,2/2004
1362,M-EEV1028,Sin definir,EEV,1028,Briefs,Women's Panties,Underwear,276.0,M,Dozen,Out of Production,2004-02-09,5.1,2004,2,2/2004
1363,L-EEV1028,Sin definir,EEV,1028,Briefs,Women's Panties,Underwear,290.0,L,Dozen,Out of Production,2004-02-09,5.4,2004,2,2/2004
1364,XL-EEV1028,Sin definir,EEV,1028,Briefs,Women's Panties,Underwear,355.0,XL,Dozen,Out of Production,2004-02-09,3.5,2004,2,2/2004
1365,3XL-PCL32E,Sin definir,PCL,32,Drawers,Women's Panties,Underwear,1085.0,3XL,Dozen,In Production,2004-01-01,7.67,2004,1,1/2004
1366,S-SLP61E,Sin definir,SLP,61,Slips,Men's Briefs,Underwear,122.0,S,Single Unit,In Production,2004-02-09,0.4,2004,2,2/2004
1367,M-SLP61E,Sin definir,SLP,61,Slips,Men's Briefs,Underwear,128.0,M,Single Unit,In Production,2004-02-09,0.45,2004,2,2/2004
1368,L-SLP61E,Sin definir,SLP,61,Slips,Men's Briefs,Underwear,145.0,L,Single Unit,In Production,2004-02-09,0.5,2004,2,2/2004
1369,XL-SLP61E,Sin definir,SLP,61,Slips,Men's Briefs,Underwear,160.0,XL,Single Unit,In Production,2004-02-09,0.55,2004,2,2/2004
1370,M-TDDV4607,Sin definir,TDDV,4607,Thongs,Women's Panties,Underwear,167.0,M,Dozen,Out of Production,2004-02-09,4.2,2004,2,2/2004
1371,S-TDDV4607,Sin definir,TDDV,4607,Thongs,Women's Panties,Underwear,137.0,S,Dozen,Out of Production,2004-02-09,3.9,2004,2,2/2004
1372,M-TDDV4607S,Sin definir,TDDV,4607,Thongs,Women's Panties,Underwear,143.0,M,Dozen,Out of Production,2004-02-09,4.5,2004,2,2/2004
1373,S-TDDV4607S,Sin definir,TDDV,4607,Thongs,Women's Panties,Underwear,149.0,S,Dozen,Out of Production,2004-02-09,4.2,2004,2,2/2004
